0 bytes,8 bytes,32 bytes,256 bytes,512 bytes,1024 bytes,4096 bytes,8192 bytes
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42500,45500,50100,48700,44500,51400,64100,65400
42600,45500,50100,48700,44500,51400,64100,65400
42600,45500,50100,48700,44500,51400,64100,65400
42600,45500,50100,48700,44500,51400,64100,65400
42600,45500,50100,48700,44500,51400,64100,65500
42600,45500,50100,48700,44500,51400,64200,65500
42600,45500,50100,48700,44500,51400,64200,65500
42600,45500,50200,48700,44500,51400,64200,65500
42600,45500,50200,48700,44500,51400,64200,65500
42600,45500,50200,48700,44500,51400,64200,65500
42600,45500,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48700,44500,51400,64200,65500
42600,45600,50200,48800,44500,51400,64200,65500
42600,45600,50200,48800,44500,51400,64200,65500
42600,45600,50200,48800,44500,51500,64200,65500
42600,45600,50200,48800,44500,51500,64200,65500
42600,45600,50200,48800,44500,51500,64300,65500
42600,45600,50200,48800,44600,51500,64300,65500
42600,45600,50200,48800,44600,51500,64300,65500
42600,45600,50200,48800,44600,51500,64300,65500
42600,45600,50200,48800,44600,51500,64300,65500
42600,45600,50300,48800,44600,51500,64300,65500
42600,45600,50300,48800,44600,51500,64300,65500
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64300,65600
42600,45600,50300,48800,44600,51500,64400,65600
42600,45600,50300,48800,44600,51500,64400,65600
42600,45600,50300,48800,44600,51500,64400,65600
42600,45600,50300,48800,44600,51500,64400,65700
42600,45600,50300,48800,44600,51500,64400,65700
42600,45600,50300,48800,44600,51500,64400,65700
42600,45600,50300,48800,44600,51500,64400,65700
42600,45600,50300,48800,44600,51600,64400,65700
42600,45700,50300,48800,44600,51600,64400,65700
42600,45700,50300,48800,44600,51600,64400,65700
42600,45700,50300,48800,44600,51600,64400,65700
42600,45700,50300,48800,44600,51600,64400,65700
42600,45700,50300,48900,44600,51600,64400,65700
42600,45700,50300,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64400,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44600,51600,64500,65700
42600,45700,50400,48900,44700,51600,64500,65700
42600,45700,50400,48900,44700,51600,64500,65700
42600,45700,50400,48900,44700,51600,64500,65700
42600,45700,50400,48900,44700,51600,64500,65700
42600,45700,50400,48900,44700,51600,64500,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50400,48900,44700,51600,64600,65800
42600,45700,50500,48900,44700,51600,64600,65800
42600,45700,50500,48900,44700,51600,64600,65800
42600,45700,50500,48900,44700,51600,64600,65800
42600,45700,50500,48900,44700,51600,64600,65800
42600,45700,50500,49000,44700,51600,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45700,50500,49000,44700,51700,64600,65800
42600,45800,50500,49000,44700,51700,64600,65800
42600,45800,50500,49000,44700,51700,64600,65900
42600,45800,50500,49000,44700,51700,64600,65900
42600,45800,50500,49000,44700,51700,64600,65900
42600,45800,50500,49000,44700,51700,64600,65900
42600,45800,50500,49000,44700,51700,64600,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50500,49000,44700,51700,64700,65900
42600,45800,50600,49000,44700,51700,64700,65900
42600,45800,50600,49000,44700,51700,64700,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,65900
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42600,45800,50600,49000,44700,51700,64800,66000
42700,45800,50600,49000,44700,51700,64800,66000
42700,45800,50600,49000,44700,51700,64900,66000
42700,45800,50600,49100,44700,51700,64900,66000
42700,45800,50600,49100,44700,51700,64900,66000
42700,45800,50600,49100,44700,51700,64900,66000
42700,45800,50600,49100,44700,51700,64900,66000
42700,45800,50600,49100,44700,51700,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44700,51800,64900,66000
42700,45800,50700,49100,44800,51800,64900,66000
42700,45800,50700,49100,44800,51800,64900,66000
42700,45800,50700,49100,44800,51800,64900,66000
42700,45900,50700,49100,44800,51800,64900,66000
42700,45900,50700,49100,44800,51800,64900,66000
42700,45900,50700,49100,44800,51800,64900,66000
42700,45900,50700,49100,44800,51800,64900,66000
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65000,66100
42700,45900,50700,49100,44800,51800,65100,66100
42700,45900,50700,49100,44800,51800,65100,66100
42700,45900,50700,49100,44800,51800,65100,66100
42700,45900,50700,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66100
42700,45900,50800,49100,44800,51800,65100,66200
42700,45900,50800,49100,44800,51800,65100,66200
42700,45900,50800,49100,44800,51800,65100,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51800,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,45900,50800,49200,44800,51900,65200,66200
42700,46000,50800,49200,44800,51900,65200,66200
42700,46000,50800,49200,44800,51900,65200,66200
42700,46000,50800,49200,44800,51900,65300,66200
42700,46000,50800,49200,44800,51900,65300,66200
42700,46000,50800,49200,44800,51900,65300,66200
42700,46000,50800,49200,44800,51900,65300,66200
42700,46000,50900,49200,44800,51900,65300,66200
42700,46000,50900,49200,44800,51900,65300,66200
42700,46000,50900,49200,44800,51900,65300,66200
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65300,66300
42700,46000,50900,49200,44800,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,51900,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66300
42700,46000,50900,49200,44900,52000,65400,66400
42700,46000,50900,49200,44900,52000,65400,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49200,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,50900,49300,44900,52000,65500,66400
42700,46000,51000,49300,44900,52000,65500,66400
42700,46000,51000,49300,44900,52000,65500,66400
42700,46000,51000,49300,44900,52000,65600,66400
42700,46000,51000,49300,44900,52000,65600,66400
42700,46000,51000,49300,44900,52000,65600,66400
42700,46000,51000,49300,44900,52000,65600,66400
42700,46000,51000,49300,44900,52000,65600,66400
42700,46000,51000,49300,44900,52000,65600,66400
42800,46000,51000,49300,44900,52000,65600,66400
42800,46000,51000,49300,44900,52000,65600,66400
42800,46000,51000,49300,44900,52000,65600,66400
42800,46000,51000,49300,44900,52000,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66400
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65600,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51000,49300,44900,52100,65700,66500
42800,46100,51100,49300,44900,52100,65700,66500
42800,46100,51100,49300,44900,52100,65700,66500
42800,46100,51100,49300,44900,52100,65700,66500
42800,46100,51100,49300,44900,52100,65700,66500
42800,46100,51100,49300,44900,52100,65700,66500
42800,46100,51100,49300,45000,52100,65700,66500
42800,46100,51100,49300,45000,52100,65700,66500
42800,46100,51100,49300,45000,52100,65700,66500
42800,46100,51100,49300,45000,52100,65700,66500
42800,46100,51100,49300,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65700,66500
42800,46100,51100,49400,45000,52100,65800,66500
42800,46100,51100,49400,45000,52100,65800,66600
42800,46100,51100,49400,45000,52100,65800,66600
42800,46100,51100,49400,45000,52100,65800,66600
42800,46100,51100,49400,45000,52100,65800,66600
42800,46100,51100,49400,45000,52100,65800,66600
42800,46100,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51100,49400,45000,52200,65800,66600
42800,46200,51200,49400,45000,52200,65900,66600
42800,46200,51200,49400,45000,52200,65900,66600
42800,46200,51200,49500,45000,52200,65900,66600
42800,46200,51200,49500,45000,52200,65900,66600
42800,46200,51200,49500,45000,52200,65900,66600
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,65900,66700
42800,46200,51200,49500,45000,52200,66000,66700
42800,46200,51200,49500,45000,52200,66000,66700
42800,46200,51200,49500,45000,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66700
42800,46200,51200,49500,45100,52300,66000,66800
42800,46200,51200,49500,45100,52300,66000,66800
42800,46200,51300,49500,45100,52300,66000,66800
42800,46200,51300,49500,45100,52300,66000,66800
42800,46200,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49500,45100,52300,66000,66800
42800,46300,51300,49600,45100,52300,66100,66800
42800,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66800
42900,46300,51300,49600,45100,52300,66100,66900
42900,46300,51300,49600,45100,52300,66100,66900
42900,46300,51300,49600,45100,52300,66100,66900
42900,46300,51300,49600,45100,52300,66100,66900
42900,46300,51400,49600,45100,52300,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66100,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,66900
42900,46300,51400,49600,45100,52400,66200,67000
42900,46300,51400,49600,45100,52400,66200,67000
42900,46400,51400,49600,45100,52400,66200,67000
42900,46400,51400,49600,45100,52400,66200,67000
42900,46400,51400,49600,45100,52400,66200,67000
42900,46400,51400,49600,45100,52400,66200,67000
42900,46400,51400,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49600,45100,52400,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66300,67000
42900,46400,51500,49700,45100,52500,66400,67000
42900,46400,51500,49700,45100,52500,66400,67000
42900,46400,51500,49700,45200,52500,66400,67000
42900,46400,51500,49700,45200,52500,66400,67000
42900,46400,51500,49700,45200,52500,66400,67000
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66400,67100
42900,46400,51500,49700,45200,52500,66500,67100
42900,46400,51500,49700,45200,52500,66500,67100
42900,46400,51500,49700,45200,52500,66500,67100
42900,46500,51500,49700,45200,52500,66500,67100
42900,46500,51500,49700,45200,52500,66500,67100
42900,46500,51500,49700,45200,52500,66500,67100
42900,46500,51500,49700,45200,52500,66500,67100
42900,46500,51500,49700,45200,52600,66500,67100
42900,46500,51600,49700,45200,52600,66500,67100
42900,46500,51600,49700,45200,52600,66500,67100
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49700,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
42900,46500,51600,49800,45200,52600,66500,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51600,49800,45200,52600,66600,67200
43000,46500,51700,49800,45200,52600,66600,67200
43000,46500,51700,49800,45200,52600,66600,67200
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52600,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66600,67300
43000,46500,51700,49800,45200,52700,66700,67300
43000,46500,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45200,52700,66700,67300
43000,46600,51700,49800,45300,52700,66700,67300
43000,46600,51700,49800,45300,52700,66700,67300
43000,46600,51800,49800,45300,52700,66700,67300
43000,46600,51800,49800,45300,52700,66700,67300
43000,46600,51800,49800,45300,52700,66700,67300
43000,46600,51800,49800,45300,52700,66700,67400
43000,46600,51800,49800,45300,52700,66700,67400
43000,46600,51800,49800,45300,52700,66700,67400
43000,46600,51800,49800,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66700,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67400
43000,46600,51800,49900,45300,52700,66800,67500
43000,46600,51800,49900,45300,52700,66800,67500
43000,46600,51800,49900,45300,52700,66800,67500
43000,46600,51800,49900,45300,52700,66800,67500
43000,46600,51800,49900,45300,52700,66800,67500
